locality_code,locality_name,upz_name,neighborhood_name,zone_number,cantidad_barrios
usaquen,Usaquén,Paseo De Los Libertadores,Canaima,5,1
usaquen,Usaquén,Paseo De Los Libertadores,La Floresta De La Sabana,5,1
usaquen,Usaquén,Paseo De Los Libertadores,Torca,5,1
usaquen,Usaquén,Verbenal,Alto De Serrezuela,5,1
usaquen,Usaquén,Verbenal,Balcones De Vista Hermosa,5,1
usaquen,Usaquén,Verbenal,Balmoral Norte,5,1
usaquen,Usaquén,Verbenal,Buenavista,5,1
usaquen,Usaquén,Verbenal,Chaparral,5,1
usaquen,Usaquén,Verbenal,El Codito,5,1
usaquen,Usaquén,Verbenal,El Refugio De San Antonio,5,1
usaquen,Usaquén,Verbenal,El Verbenal,5,1
usaquen,Usaquén,Verbenal,Horizontes,5,1
usaquen,Usaquén,Verbenal,La Estrellita,5,1
usaquen,Usaquén,Verbenal,La Frontera,5,1
usaquen,Usaquén,Verbenal,La Llanurita,5,1
usaquen,Usaquén,Verbenal,Los Consuelos,5,1
usaquen,Usaquén,Verbenal,Marantá,5,1
usaquen,Usaquén,Verbenal,Maturín,5,1
usaquen,Usaquén,Verbenal,Medellín,5,1
usaquen,Usaquén,Verbenal,Mirador Del Norte,5,1
usaquen,Usaquén,Verbenal,Nuevo Horizonte,5,1
usaquen,Usaquén,Verbenal,San Antonio Norte,5,2
usaquen,Usaquén,Verbenal,Santa Felisa,5,1
usaquen,Usaquén,Verbenal,Santandersito,5,1
usaquen,Usaquén,Verbenal,Tibabita,5,1
usaquen,Usaquén,Verbenal,Viña Del Mar,5,1
usaquen,Usaquén,La Uribe,Bosque De San Antonio,5,1
usaquen,Usaquén,La Uribe,Conjunto Camino Del Palmar,5,1
usaquen,Usaquén,La Uribe,El Pite,5,1
usaquen,Usaquén,La Uribe,El Redil,5,1
usaquen,Usaquén,La Uribe,La Cita,5,1
usaquen,Usaquén,La Uribe,La Granja Norte,5,1
usaquen,Usaquén,La Uribe,La Uribe,5,1
usaquen,Usaquén,La Uribe,Los Naranjos,5,2
usaquen,Usaquén,La Uribe,San Juan Bosco,5,1
usaquen,Usaquén,La Uribe,Urbanización Los Laureles,5,1
usaquen,Usaquén,San Cristóbal Norte,Ainsuca,5,1
usaquen,Usaquén,San Cristóbal Norte,Altablanca,5,1
usaquen,Usaquén,San Cristóbal Norte,Barrancas,5,1
usaquen,Usaquén,San Cristóbal Norte,California,5,1
usaquen,Usaquén,San Cristóbal Norte,Cerro Norte,5,1
usaquen,Usaquén,San Cristóbal Norte,Danubio,5,1
usaquen,Usaquén,San Cristóbal Norte,Don Bosco,5,1
usaquen,Usaquén,San Cristóbal Norte,La Perla Oriental,5,1
usaquen,Usaquén,San Cristóbal Norte,Las Areneras,5,1
usaquen,Usaquén,San Cristóbal Norte,Milán (Barrancas),5,1
usaquen,Usaquén,San Cristóbal Norte,San Cristóbal Norte,5,1
usaquen,Usaquén,San Cristóbal Norte,Santa Cecilia Norte Parte Alta,5,1
usaquen,Usaquén,San Cristóbal Norte,Santa Cecilia Parte Baja,5,1
usaquen,Usaquén,San Cristóbal Norte,Santa Teresa,5,1
usaquen,Usaquén,San Cristóbal Norte,Soratama,5,1
usaquen,Usaquén,San Cristóbal Norte,Torcoroma,5,2
usaquen,Usaquén,San Cristóbal Norte,Villa Nydia,5,1
usaquen,Usaquén,San Cristóbal Norte,Villa Oliva,5,1
usaquen,Usaquén,Toberín,El Toberín,5,1
usaquen,Usaquén,Toberín,Babilonia,5,1
usaquen,Usaquén,Toberín,Dardanelos,5,1
usaquen,Usaquén,Toberín,Estrella Del Norte,5,1
usaquen,Usaquén,Toberín,Guanoa,5,1
usaquen,Usaquén,Toberín,Jardín Norte,5,1
usaquen,Usaquén,Toberín,La Liberia,5,1
usaquen,Usaquén,Toberín,La Pradera Norte,5,1
usaquen,Usaquén,Toberín,Las Orquídeas,5,2
usaquen,Usaquén,Toberín,Pantanito,5,1
usaquen,Usaquén,Toberín,Santa Mónica,5,3
usaquen,Usaquén,Toberín,Villa Magdala,5,1
usaquen,Usaquén,Toberín,Villas De Aranjuez,5,1
usaquen,Usaquén,Toberín,Villas Del Mediterráneo,5,1
usaquen,Usaquén,Toberín,Zaragoza,5,1
usaquen,Usaquén,Los Cedros,Acacias,5,2
usaquen,Usaquén,Los Cedros,Antigua,5,1
usaquen,Usaquén,Los Cedros,Belmira,5,1
usaquen,Usaquén,Los Cedros,Bosque De Pinos,5,1
usaquen,Usaquén,Los Cedros,Caobos Salazar,5,1
usaquen,Usaquén,Los Cedros,Capri,5,1
usaquen,Usaquén,Los Cedros,Cedritos,5,1
usaquen,Usaquén,Los Cedros,Cedro Bolívar,5,1
usaquen,Usaquén,Los Cedros,Cedro Golf,5,1
usaquen,Usaquén,Los Cedros,Cedro Madeira,5,1
usaquen,Usaquén,Los Cedros,Cedro Narváez,5,1
usaquen,Usaquén,Los Cedros,Cedro Salazar,5,1
usaquen,Usaquén,Los Cedros,El Contador,5,1
usaquen,Usaquén,Los Cedros,El Rincón De Los Cedros,5,1
usaquen,Usaquén,Los Cedros,La Sonora,5,1
usaquen,Usaquén,Los Cedros,Las Margaritas,5,2
usaquen,Usaquén,Los Cedros,Lisboa,5,2
usaquen,Usaquén,Los Cedros,Los Cedros,5,1
usaquen,Usaquén,Los Cedros,Los Cedros Oriental,5,1
usaquen,Usaquén,Los Cedros,Montearroyo,5,1
usaquen,Usaquén,Los Cedros,Nueva Autopista,5,1
usaquen,Usaquén,Los Cedros,Nuevo Country,5,1
usaquen,Usaquén,Los Cedros,Sierras Del Moral,5,1
usaquen,Usaquén,Usaquén,Bella Suiza,5,1
usaquen,Usaquén,Usaquén,Bellavista,5,4
usaquen,Usaquén,Usaquén,Bosque Medina,5,1
usaquen,Usaquén,Usaquén,El Pañuelito,5,1
usaquen,Usaquén,Usaquén,El Pedregal,5,3
usaquen,Usaquén,Usaquén,Escuela De Caballería,5,1
usaquen,Usaquén,Usaquén,Escuela De Infantería,5,1
usaquen,Usaquén,Usaquén,Francisco Miranda,5,1
usaquen,Usaquén,Usaquén,Ginebra,5,1
usaquen,Usaquén,Usaquén,La Esperanza,5,8
usaquen,Usaquén,Usaquén,La Glorieta,5,1
usaquen,Usaquén,Usaquén,Las Delicias Del Carmen,5,1
usaquen,Usaquén,Usaquén,Sagrado Corazón,5,3
usaquen,Usaquén,Usaquén,San Gabriel,5,2
usaquen,Usaquén,Usaquén,Santa Ana,5,2
usaquen,Usaquén,Usaquén,Santa Ana Occidental,5,1
usaquen,Usaquén,Usaquén,Santa Bárbara,5,3
usaquen,Usaquén,Usaquén,Santa Bárbara Alta,5,1
usaquen,Usaquén,Usaquén,Santa Bárbara Oriental,5,1
usaquen,Usaquén,Usaquén,Unicerros,5,1
usaquen,Usaquén,Usaquén,Usaquén,5,1
usaquen,Usaquén,Country Club,Country Club,5,1
usaquen,Usaquén,Country Club,La Calleja,5,1
usaquen,Usaquén,Country Club,La Carolina,5,1
usaquen,Usaquén,Country Club,La Cristalina,5,1
usaquen,Usaquén,Country Club,Prados Del Country,5,1
usaquen,Usaquén,Country Club,Recodo Del Country,5,1
usaquen,Usaquén,Country Club,Santa Coloma,5,1
usaquen,Usaquén,Country Club,Soatama,5,1
usaquen,Usaquén,Country Club,Toledo,5,1
usaquen,Usaquén,Country Club,Torres Del Country,5,1
usaquen,Usaquén,Country Club,Vergel Del Country,5,1
usaquen,Usaquén,Santa Bárbara,Santa Bárbara Central,5,1
usaquen,Usaquén,Santa Bárbara,Campo Alegre,5,1
usaquen,Usaquén,Santa Bárbara,Molinos Del Norte,5,1
usaquen,Usaquén,Santa Bárbara,Multicentro,5,1
usaquen,Usaquén,Santa Bárbara,Navarra,5,1
usaquen,Usaquén,Santa Bárbara,Rincón Del Chicó,5,1
usaquen,Usaquén,Santa Bárbara,San Patricio,5,1
usaquen,Usaquén,Santa Bárbara,Santa Bárbara Occidental,5,1
usaquen,Usaquén,Santa Bárbara,Santa Bibiana,5,1
usaquen,Usaquén,Santa Bárbara,Santa Paula,5,1
chapinero,Chapinero,El Refugio,Chicó Reservado,4,1
chapinero,Chapinero,El Refugio,Bellavista,4,4
chapinero,Chapinero,El Refugio,Chicó Alto,4,1
chapinero,Chapinero,El Refugio,El Nogal,4,1
chapinero,Chapinero,El Refugio,El Refugio,4,4
chapinero,Chapinero,El Refugio,La Cabrera,4,1
chapinero,Chapinero,El Refugio,Los Rosales,4,1
chapinero,Chapinero,El Refugio,Seminario,4,1
chapinero,Chapinero,El Refugio,Toscana,4,2
chapinero,Chapinero,San Isidro Patios,La Esperanza Nororiental,4,1
chapinero,Chapinero,San Isidro Patios,La Sureña,4,1
chapinero,Chapinero,San Isidro Patios,San Isidro,4,3
chapinero,Chapinero,San Isidro Patios,San Luis Altos Del Cabo,4,1
chapinero,Chapinero,Pardo Rubio,Bosque Calderón,4,1
chapinero,Chapinero,Pardo Rubio,Bosque Calderón Tejada,4,1
chapinero,Chapinero,Pardo Rubio,Chapinero Alto,4,1
chapinero,Chapinero,Pardo Rubio,El Castillo,4,3
chapinero,Chapinero,Pardo Rubio,El Paraíso,4,6
chapinero,Chapinero,Pardo Rubio,Emaus,4,1
chapinero,Chapinero,Pardo Rubio,Granada,4,1
chapinero,Chapinero,Pardo Rubio,Ingemar,4,1
chapinero,Chapinero,Pardo Rubio,Juan Xxiii,4,2
chapinero,Chapinero,Pardo Rubio,La Salle,4,1
chapinero,Chapinero,Pardo Rubio,Las Acacias,4,4
chapinero,Chapinero,Pardo Rubio,Los Olivos,4,1
chapinero,Chapinero,Pardo Rubio,María Cristina,4,1
chapinero,Chapinero,Pardo Rubio,Mariscal Sucre,4,1
chapinero,Chapinero,Pardo Rubio,Nueva Granada,4,3
chapinero,Chapinero,Pardo Rubio,Palomar,4,1
chapinero,Chapinero,Pardo Rubio,Pardo Rubio,4,1
chapinero,Chapinero,Pardo Rubio,San Martín De Porres,4,2
chapinero,Chapinero,Pardo Rubio,Villa Anita,4,2
chapinero,Chapinero,Pardo Rubio,Villa Del Cerro,4,1
chapinero,Chapinero,Chicó Lago,Antiguo Country,4,1
chapinero,Chapinero,Chicó Lago,Chicó Norte,4,1
chapinero,Chapinero,Chicó Lago,Chicó Norte Ii,4,1
chapinero,Chapinero,Chicó Lago,Chicó Norte Iii,4,1
chapinero,Chapinero,Chicó Lago,Chicó Occidental,4,1
chapinero,Chapinero,Chicó Lago,El Chicó,4,1
chapinero,Chapinero,Chicó Lago,El Retiro,4,1
chapinero,Chapinero,Chicó Lago,Espartillal,4,1
chapinero,Chapinero,Chicó Lago,Lago Gaitán,4,1
chapinero,Chapinero,Chicó Lago,Porciúncula,4,1
chapinero,Chapinero,Chicó Lago,Quinta Camacho,4,1
chapinero,Chapinero,Chapinero,Cataluña,4,2
chapinero,Chapinero,Chapinero,Chapinero Central,4,1
chapinero,Chapinero,Chapinero,Chapinero Norte,4,1
chapinero,Chapinero,Chapinero,Marly,4,1
chapinero,Chapinero,Chapinero,Sucre,4,1
santa_fe,Santa Fe,Sagrado Corazón,La Merced,7,1
santa_fe,Santa Fe,Sagrado Corazón,Parque Central Bavaria,7,1
santa_fe,Santa Fe,Sagrado Corazón,Sagrado Corazón,7,3
santa_fe,Santa Fe,Sagrado Corazón,San Diego,7,1
santa_fe,Santa Fe,Sagrado Corazón,San Martín,7,3
santa_fe,Santa Fe,Sagrado Corazón,Torres Del Parque,7,1
santa_fe,Santa Fe,La Macarena,Bosque Izquierdo,7,1
santa_fe,Santa Fe,La Macarena,Germanía,7,1
santa_fe,Santa Fe,La Macarena,La Macarena,7,1
santa_fe,Santa Fe,La Macarena,La Paz Centro,7,1
santa_fe,Santa Fe,La Macarena,La Perseverancia,7,1
santa_fe,Santa Fe,Las Nieves,La Alameda,7,3
santa_fe,Santa Fe,Las Nieves,La Capuchina,7,1
santa_fe,Santa Fe,Las Nieves,La Veracruz,7,1
santa_fe,Santa Fe,Las Nieves,Las Nieves,7,1
santa_fe,Santa Fe,Las Nieves,Santa Inés,7,3
santa_fe,Santa Fe,Las Cruces,Las Cruces,7,1
santa_fe,Santa Fe,Las Cruces,San Bernardo,7,1
santa_fe,Santa Fe,Lourdes,Atanasio Girardot,7,1
santa_fe,Santa Fe,Lourdes,Cartagena,7,1
santa_fe,Santa Fe,Lourdes,Egipto,7,1
santa_fe,Santa Fe,Lourdes,Egipto Alto (J.C. Turbay),7,1
santa_fe,Santa Fe,Lourdes,El Balcón,7,1
santa_fe,Santa Fe,Lourdes,El Consuelo,7,3
santa_fe,Santa Fe,Lourdes,El Dorado,7,2
santa_fe,Santa Fe,Lourdes,El Guavio,7,1
santa_fe,Santa Fe,Lourdes,El Mirador,7,3
santa_fe,Santa Fe,Lourdes,El Rocío,7,1
santa_fe,Santa Fe,Lourdes,El Triunfo,7,5
santa_fe,Santa Fe,Lourdes,Fábrica De Loza,7,1
santa_fe,Santa Fe,Lourdes,Gran Colombia,7,1
santa_fe,Santa Fe,Lourdes,La Peña,7,1
santa_fe,Santa Fe,Lourdes,Los Laches,7,1
santa_fe,Santa Fe,Lourdes,Lourdes,7,1
santa_fe,Santa Fe,Lourdes,Ramírez,7,1
santa_fe,Santa Fe,Lourdes,San Dionisio,7,1
santa_fe,Santa Fe,Lourdes,Santa Rosa De Lima,7,1
santa_fe,Santa Fe,Lourdes,Vitelma,7,2
san_cristobal,San Cristóbal,San Blas,Aguas Claras,1,1
san_cristobal,San Cristóbal,San Blas,Altos Del Zipa,1,1
san_cristobal,San Cristóbal,San Blas,Amapolas,1,1
san_cristobal,San Cristóbal,San Blas,Amapolas Ii,1,1
san_cristobal,San Cristóbal,San Blas,Balcón De La Castaña,1,1
san_cristobal,San Cristóbal,San Blas,Bellavista Parte Baja,1,1
san_cristobal,San Cristóbal,San Blas,Bellavista Sur,1,1
san_cristobal,San Cristóbal,San Blas,Bosque De Los Alpes,1,1
san_cristobal,San Cristóbal,San Blas,Buenavista Suroriental,1,1
san_cristobal,San Cristóbal,San Blas,Camino Viejo San Cristóbal,1,1
san_cristobal,San Cristóbal,San Blas,Cerros De San Vicente,1,1
san_cristobal,San Cristóbal,San Blas,Ciudad De Londres,1,1
san_cristobal,San Cristóbal,San Blas,Corinto,1,1
san_cristobal,San Cristóbal,San Blas,El Balcón De La Castaña,1,1
san_cristobal,San Cristóbal,San Blas,El Futuro,1,1
san_cristobal,San Cristóbal,San Blas,El Ramajal,1,1
san_cristobal,San Cristóbal,San Blas,El Ramajal (San Pedro),1,1
san_cristobal,San Cristóbal,San Blas,Gran Colombia (Molinos De Oriente),1,1
san_cristobal,San Cristóbal,San Blas,Horacio Orjuela,1,1
san_cristobal,San Cristóbal,San Blas,La Castaña,1,1
san_cristobal,San Cristóbal,San Blas,La Cecilia,1,1
san_cristobal,San Cristóbal,San Blas,La Gran Colombia,1,1
san_cristobal,San Cristóbal,San Blas,La Herradura,1,1
san_cristobal,San Cristóbal,San Blas,La Joyita Centro (Bello Horizonte),1,1
san_cristobal,San Cristóbal,San Blas,La Playa,1,3
san_cristobal,San Cristóbal,San Blas,La Roca,1,1
san_cristobal,San Cristóbal,San Blas,La Sagrada Familia,1,1
san_cristobal,San Cristóbal,San Blas,Las Acacias,1,4
san_cristobal,San Cristóbal,San Blas,Las Mercedes,1,2
san_cristobal,San Cristóbal,San Blas,Los Alpes,1,2
san_cristobal,San Cristóbal,San Blas,Los Alpes Futuro,1,1
san_cristobal,San Cristóbal,San Blas,Manantial,1,1
san_cristobal,San Cristóbal,San Blas,Manila,1,1
san_cristobal,San Cristóbal,San Blas,Miraflores,1,2
san_cristobal,San Cristóbal,San Blas,Molinos De Oriente,1,1
san_cristobal,San Cristóbal,San Blas,Montecarlo,1,1
san_cristobal,San Cristóbal,San Blas,Nueva España,1,1
san_cristobal,San Cristóbal,San Blas,Nueva España Parte Alta,1,1
san_cristobal,San Cristóbal,San Blas,Ramajal,1,1
san_cristobal,San Cristóbal,San Blas,Rincón De La Victoria,1,1
san_cristobal,San Cristóbal,San Blas,Sagrada Familia,1,1
san_cristobal,San Cristóbal,San Blas,San Blas,1,1
san_cristobal,San Cristóbal,San Blas,San Blas Ii Sector,1,1
san_cristobal,San Cristóbal,San Blas,San Cristóbal Alto,1,1
san_cristobal,San Cristóbal,San Blas,San Cristóbal Viejo,1,1
san_cristobal,San Cristóbal,San Blas,San Pedro,1,2
san_cristobal,San Cristóbal,San Blas,San Vicente,1,2
san_cristobal,San Cristóbal,San Blas,San Vicente Alto,1,1
san_cristobal,San Cristóbal,San Blas,San Vicente Bajo,1,1
san_cristobal,San Cristóbal,San Blas,Santa Inés,1,3
san_cristobal,San Cristóbal,San Blas,Santa Inés Sur,1,1
san_cristobal,San Cristóbal,San Blas,Terrazas De Oriente,1,1
san_cristobal,San Cristóbal,San Blas,Triángulo,1,1
san_cristobal,San Cristóbal,San Blas,Triángulo Alto,1,1
san_cristobal,San Cristóbal,San Blas,Triángulo Bajo,1,1
san_cristobal,San Cristóbal,San Blas,Vitelma,1,2
san_cristobal,San Cristóbal,Sosiego,Golconda,1,1
san_cristobal,San Cristóbal,Sosiego,Primero De Mayo,1,1
san_cristobal,San Cristóbal,Sosiego,Buenos Aires,1,3
san_cristobal,San Cristóbal,Sosiego,Calvo Sur,1,1
san_cristobal,San Cristóbal,Sosiego,Camino Viejo De San Cristóbal,1,1
san_cristobal,San Cristóbal,Sosiego,La María,1,4
san_cristobal,San Cristóbal,Sosiego,Las Brisas,1,5
san_cristobal,San Cristóbal,Sosiego,Los Dos Leones,1,1
san_cristobal,San Cristóbal,Sosiego,Modelo Sur,1,1
san_cristobal,San Cristóbal,Sosiego,Nariño Sur,1,1
san_cristobal,San Cristóbal,Sosiego,Quinta Ramos,1,1
san_cristobal,San Cristóbal,Sosiego,República De Venezuela,1,2
san_cristobal,San Cristóbal,Sosiego,San Cristóbal Sur,1,1
san_cristobal,San Cristóbal,Sosiego,San Javier,1,2
san_cristobal,San Cristóbal,Sosiego,Santa Ana,1,2
san_cristobal,San Cristóbal,Sosiego,Santa Ana Sur,1,1
san_cristobal,San Cristóbal,Sosiego,Sosiego,1,1
san_cristobal,San Cristóbal,Sosiego,Velódromo,1,1
san_cristobal,San Cristóbal,Sosiego,Villa Albania,1,1
san_cristobal,San Cristóbal,Sosiego,Villa Javier,1,1
san_cristobal,San Cristóbal,20 De Julio,Atenas,1,2
san_cristobal,San Cristóbal,20 De Julio,20 De Julio,1,1
san_cristobal,San Cristóbal,20 De Julio,Atenas I,1,1
san_cristobal,San Cristóbal,20 De Julio,Ayacucho,1,1
san_cristobal,San Cristóbal,20 De Julio,Barcelona,1,2
san_cristobal,San Cristóbal,20 De Julio,Barcelona Sur,1,1
san_cristobal,San Cristóbal,20 De Julio,Bello Horizonte,1,1
san_cristobal,San Cristóbal,20 De Julio,Bello Horizonte Iii Sector,1,1
san_cristobal,San Cristóbal,20 De Julio,Córdoba,1,2
san_cristobal,San Cristóbal,20 De Julio,El Ángulo,1,1
san_cristobal,San Cristóbal,20 De Julio,El Encanto,1,2
san_cristobal,San Cristóbal,20 De Julio,Granada Sur,1,1
san_cristobal,San Cristóbal,20 De Julio,Granada Sur Iii Sector,1,1
san_cristobal,San Cristóbal,20 De Julio,La Joyita,1,1
san_cristobal,San Cristóbal,20 De Julio,La Serafina,1,1
san_cristobal,San Cristóbal,20 De Julio,Las Lomas,1,2
san_cristobal,San Cristóbal,20 De Julio,Managua,1,1
san_cristobal,San Cristóbal,20 De Julio,Montebello,1,1
san_cristobal,San Cristóbal,20 De Julio,San Isidro,1,3
san_cristobal,San Cristóbal,20 De Julio,San Luis,1,5
san_cristobal,San Cristóbal,20 De Julio,Sur América,1,1
san_cristobal,San Cristóbal,20 De Julio,Villa De Los Alpes,1,1
san_cristobal,San Cristóbal,20 De Julio,Villa Nataly,1,1
san_cristobal,San Cristóbal,La Gloria,Altamira,1,1
san_cristobal,San Cristóbal,La Gloria,Altamira Chiquita,1,1
san_cristobal,San Cristóbal,La Gloria,Altos Del Poblado,1,1
san_cristobal,San Cristóbal,La Gloria,Altos Del Virrey,1,1
san_cristobal,San Cristóbal,La Gloria,Altos Del Zuque,1,1
san_cristobal,San Cristóbal,La Gloria,Bellavista Parte Alta,1,1
san_cristobal,San Cristóbal,La Gloria,Bellavista Sur Oriental,1,1
san_cristobal,San Cristóbal,La Gloria,Ciudadela Santa Rosa,1,1
san_cristobal,San Cristóbal,La Gloria,El Quindío,1,1
san_cristobal,San Cristóbal,La Gloria,El Recodo-República De Canadá,1,1
san_cristobal,San Cristóbal,La Gloria,El Rodeo,1,2
san_cristobal,San Cristóbal,La Gloria,La Colmena,1,1
san_cristobal,San Cristóbal,La Gloria,La Gloria,1,1
san_cristobal,San Cristóbal,La Gloria,La Victoria,1,1
san_cristobal,San Cristóbal,La Gloria,Las Gaviotas,1,1
san_cristobal,San Cristóbal,La Gloria,Las Guacamayas,1,1
san_cristobal,San Cristóbal,La Gloria,Los Puentes,1,2
san_cristobal,San Cristóbal,La Gloria,Malvinas,1,1
san_cristobal,San Cristóbal,La Gloria,San José,1,2
san_cristobal,San Cristóbal,La Gloria,San Martín De Loba,1,1
san_cristobal,San Cristóbal,La Gloria,San Martín Sur,1,1
san_cristobal,San Cristóbal,Los Libertadores,Antioquia,1,1
san_cristobal,San Cristóbal,Los Libertadores,Canadá-San Luis,1,1
san_cristobal,San Cristóbal,Los Libertadores,Chiguaza,1,1
san_cristobal,San Cristóbal,Los Libertadores,El Paraíso,1,6
san_cristobal,San Cristóbal,Los Libertadores,El Triunfo,1,5
san_cristobal,San Cristóbal,Los Libertadores,Juan Rey (La Paz),1,1
san_cristobal,San Cristóbal,Los Libertadores,La Belleza,1,1
san_cristobal,San Cristóbal,Los Libertadores,La Nueva Gloria,1,1
san_cristobal,San Cristóbal,Los Libertadores,La Sierra,1,1
san_cristobal,San Cristóbal,Los Libertadores,Los Libertadores,1,1
san_cristobal,San Cristóbal,Los Libertadores,Los Pinos,1,1
san_cristobal,San Cristóbal,Los Libertadores,Nueva Delly,1,1
san_cristobal,San Cristóbal,Los Libertadores,Nueva Roma,1,1
san_cristobal,San Cristóbal,Los Libertadores,República Del Canadá,1,2
san_cristobal,San Cristóbal,Los Libertadores,San Jacinto,1,1
san_cristobal,San Cristóbal,Los Libertadores,San Manuel,1,1
san_cristobal,San Cristóbal,Los Libertadores,San Rafael Sur Oriental,1,1
san_cristobal,San Cristóbal,Los Libertadores,Valparaíso,1,1
san_cristobal,San Cristóbal,Los Libertadores,Villa Angélica,1,1
san_cristobal,San Cristóbal,Los Libertadores,Yomasa,1,1
usme,Usme,La Flora,Buenos Aires,1,3
usme,Usme,La Flora,Costa Rica,1,2
usme,Usme,La Flora,El Bosque Km 11,1,1
usme,Usme,La Flora,Juan José Rondón,1,2
usme,Usme,La Flora,La Cabaña,1,5
usme,Usme,La Flora,La Esperanza,1,8
usme,Usme,La Flora,Los Arrayanes,1,2
usme,Usme,La Flora,Los Soches,1,1
usme,Usme,La Flora,Tihuaque,1,1
usme,Usme,La Flora,Villa Diana,1,1
usme,Usme,La Flora,Villa Rosita,1,1
usme,Usme,Danubio,Alaska,1,2
usme,Usme,Danubio,Arrayanes,1,2
usme,Usme,Danubio,Danubio Azul,1,1
usme,Usme,Danubio,Duitama,1,1
usme,Usme,Danubio,El Porvenir,1,1
usme,Usme,Danubio,Nueva Esperanza,1,2
usme,Usme,Danubio,San Martín,1,3
usme,Usme,Gran Yomasa,Almirante Padilla,1,1
usme,Usme,Gran Yomasa,Altos Del Pino,1,1
usme,Usme,Gran Yomasa,Arizona,1,1
usme,Usme,Gran Yomasa,Benjamín Uribe,1,1
usme,Usme,Gran Yomasa,Betania,1,4
usme,Usme,Gran Yomasa,Bulevar Del Sur,1,1
usme,Usme,Gran Yomasa,Casaloma,1,2
usme,Usme,Gran Yomasa,Compostela I,1,1
usme,Usme,Gran Yomasa,Compostela Ii,1,1
usme,Usme,Gran Yomasa,Compostela Iii,1,1
usme,Usme,Gran Yomasa,El Bosque,1,2
usme,Usme,Gran Yomasa,El Cortijo,1,2
usme,Usme,Gran Yomasa,El Curubo,1,1
usme,Usme,Gran Yomasa,El Jordán,1,3
usme,Usme,Gran Yomasa,El Nevado,1,1
usme,Usme,Gran Yomasa,El Pedregal,1,3
usme,Usme,Gran Yomasa,El Recuerdo Sur,1,1
usme,Usme,Gran Yomasa,El Refugio,1,4
usme,Usme,Gran Yomasa,El Rosal-Mirador,1,1
usme,Usme,Gran Yomasa,Gran Yomasa I,1,1
usme,Usme,Gran Yomasa,Gran Yomasa Ii Sector,1,1
usme,Usme,Gran Yomasa,La Andrea,1,1
usme,Usme,Gran Yomasa,La Aurora,1,4
usme,Usme,Gran Yomasa,La Fortaleza,1,1
usme,Usme,Gran Yomasa,Las Viviendas,1,1
usme,Usme,Gran Yomasa,Nuevo San Andrés De Los Altos,1,1
usme,Usme,Gran Yomasa,Olivares,1,1
usme,Usme,Gran Yomasa,San Andrés Alto,1,1
usme,Usme,Gran Yomasa,San Felipe,1,3
usme,Usme,Gran Yomasa,San Isidro Sur,1,1
usme,Usme,Gran Yomasa,San Juan Bautista,1,1
usme,Usme,Gran Yomasa,Santa Librada,1,1
usme,Usme,Gran Yomasa,Sierra Morena,1,2
usme,Usme,Comuneros,Antonio José De Sucre,1,1
usme,Usme,Comuneros,Bellavista Alta,1,1
usme,Usme,Comuneros,Bosque El Limonar,1,1
usme,Usme,Comuneros,Brazuelos,1,1
usme,Usme,Comuneros,Chapinerito,1,1
usme,Usme,Comuneros,Comuneros,1,1
usme,Usme,Comuneros,El Brillante,1,1
usme,Usme,Comuneros,El Espino,1,1
usme,Usme,Comuneros,El Tuno,1,1
usme,Usme,Comuneros,El Uval,1,1
usme,Usme,Comuneros,El Virrey,1,1
usme,Usme,Comuneros,La Esperanza Km 10,1,1
usme,Usme,Comuneros,Las Brisas,1,5
usme,Usme,Comuneros,Las Flores,1,3
usme,Usme,Comuneros,Marichuela Iii Sector,1,1
usme,Usme,Comuneros,Monteblanco,1,1
usme,Usme,Comuneros,Montevideo,1,2
usme,Usme,Comuneros,San Joaquín El Uval,1,1
usme,Usme,Comuneros,Tenerife,1,1
usme,Usme,Comuneros,Urb. Chuniza I,1,1
usme,Usme,Comuneros,Usminia,1,1
usme,Usme,Comuneros,Villa Alemania,1,1
usme,Usme,Comuneros,Villa Israel,1,1
usme,Usme,Alfonso López,Brisas Del Llano,1,1
usme,Usme,Alfonso López,El Nuevo Portal,1,1
usme,Usme,Alfonso López,El Paraíso,1,6
usme,Usme,Alfonso López,El Portal Del Divino,1,1
usme,Usme,Alfonso López,El Progreso Usme,1,1
usme,Usme,Alfonso López,El Triángulo,1,3
usme,Usme,Alfonso López,El Uval Ii Sector,1,1
usme,Usme,Alfonso López,La Huerta,1,1
usme,Usme,Alfonso López,La Orquídea Usme,1,1
usme,Usme,Alfonso López,La Reforma,1,1
usme,Usme,Alfonso López,Portal De Oriente,1,1
usme,Usme,Alfonso López,Puerta Al Llano,1,1
usme,Usme,Parque Entrenubes,Bolonia,1,1
usme,Usme,Parque Entrenubes,El Bosque Central,1,1
usme,Usme,Parque Entrenubes,La Esperanza Sur,1,1
usme,Usme,Parque Entrenubes,Tocaimita Oriental,1,1
usme,Usme,Ciudad De Usme,Ciudadela El Oasis,1,1
usme,Usme,Ciudad De Usme,Centro Usme,1,1
usme,Usme,Ciudad De Usme,El Oasis,1,1
usme,Usme,Ciudad De Usme,El Salteador,1,1
usme,Usme,Ciudad De Usme,La María,1,4
usme,Usme,Ciudad De Usme,Porvenir,1,1
tunjuelito,Tunjuelito,Venecia,Condado De Santa Lucía,2,1
tunjuelito,Tunjuelito,Venecia,El Carmen,7,2
